12.094903, -7.328407, 0.322239, 0.000000
12.103668, -7.291949, 0.346868, 0.000000
12.119782, -7.251257, 0.356739, 0.000000
12.136993, -7.224584, 0.314536, 0.000000
12.164507, -7.153247, 0.367252, 0.000000
12.143590, -7.165373, 0.260203, 0.000000
12.140196, -7.158676, 0.264124, 0.000000
12.124084, -7.227904, 0.145143, 0.000000
12.090214, -7.427025, -0.001031, 0.000000
12.107537, -7.443778, 0.008131, 0.000000
12.127031, -7.452855, 0.022293, 0.000000
12.095476, -7.451457, 0.079472, 0.000000
12.055413, -7.445235, 0.060537, 0.000000
12.035755, -7.449444, 0.154194, 0.000000
12.051303, -7.444994, 0.151369, 0.000000
12.105201, -7.481055, 0.188802, 0.000000
12.155396, -7.508392, 0.275800, 0.000000
12.159522, -7.534574, 0.344814, 0.000000
12.161308, -7.543491, 0.383629, 0.000000
12.190735, -7.540385, 0.487113, 0.000000
12.233958, -7.538923, 0.607143, 0.000000
12.285113, -7.521976, 0.669437, 0.000000
12.288751, -7.513830, 0.675065, 0.000000
12.300397, -7.486270, 0.676541, 0.000000
12.279213, -7.489746, 0.721540, 0.000000
12.310365, -7.456976, 0.728652, 0.000000
12.320775, -7.415918, 0.774228, 0.000000
12.376991, -7.352960, 0.808648, 0.000000
12.378130, -7.301462, 0.711167, 0.000000
12.327525, -7.284370, 0.717105, 0.000000
12.368262, -7.294743, 0.714905, 0.000000
12.299062, -7.265910, 0.774630, 0.000000
12.287018, -7.224779, 0.755981, 0.000000
12.212142, -7.160144, 0.887542, 0.000000
12.189274, -7.073380, 0.863314, 0.000000
12.143804, -7.018899, 0.869023, 0.000000
12.143061, -6.923939, 0.806671, 0.000000
12.135161, -6.913713, 0.763681, 0.000000
12.088547, -6.854756, 0.728265, 0.000000
12.118347, -6.811862, 0.798925, 0.000000
12.142391, -6.840589, 0.845706, 0.000000
12.137181, -6.860658, 0.815304, 0.000000
12.167963, -6.844791, 0.794999, 0.000000
12.160730, -6.851904, 0.793868, 0.000000
12.166220, -6.852094, 0.809275, 0.000000
12.178910, -6.845699, 0.807787, 0.000000
12.217214, -6.835923, 0.815115, 0.000000
12.357980, -6.782116, 0.821178, 0.000000
12.440656, -6.724959, 0.807190, 0.000000
12.486119, -6.670778, 0.804881, 0.000000
12.450433, -6.641167, 0.802537, 0.000000
12.445017, -6.603486, 0.803570, 0.000000
12.425801, -6.573062, 0.793377, 0.000000
12.517359, -6.513079, 0.815833, 0.000000
12.506416, -6.478636, 0.842114, 0.000000
12.546532, -6.470264, 0.923117, 0.000000
12.571806, -6.389369, 0.913205, 0.000000
12.556421, -6.383816, 0.980653, 0.000000
12.565396, -6.371898, 1.006401, 0.000000
12.544839, -6.325909, 1.032497, 0.000000
12.539211, -6.293175, 1.085090, 0.000000
12.532823, -6.235643, 1.124276, 0.000000
12.461550, -6.165234, 1.161200, 0.000000
12.451956, -6.138043, 1.189436, 0.000000
12.449902, -6.080210, 1.217402, 0.000000
12.457490, -6.028573, 1.247174, 0.000000
12.417061, -5.958185, 1.311181, 0.000000
12.388379, -5.919159, 1.324064, 0.000000
12.394141, -5.861651, 1.418052, 0.000000
12.352979, -5.794090, 1.438671, 0.000000
12.261016, -5.740011, 1.481888, 0.000000
12.213309, -5.658535, 1.595742, 0.000000
12.211653, -5.581470, 1.644650, 0.000000
12.181527, -5.508307, 1.682035, 0.000000
12.140355, -5.479559, 1.677015, 0.000000
12.111227, -5.477326, 1.705643, 0.000000
12.115827, -5.417483, 1.721373, 0.000000
12.127405, -5.380006, 1.794005, 0.000000
12.116559, -5.337863, 1.865594, 0.000000
12.073745, -5.306272, 1.882196, 0.000000
12.052195, -5.294543, 1.876663, 0.000000
12.003319, -5.258097, 1.908149, 0.000000
11.982878, -5.237473, 1.940850, 0.000000
11.961460, -5.220696, 1.963831, 0.000000
11.931212, -5.189395, 2.004275, 0.000000
11.889658, -5.140862, 2.022166, 0.000000
11.877936, -5.113606, 2.041188, 0.000000
11.867829, -5.091949, 2.076678, 0.000000
11.861803, -5.083185, 2.083311, 0.000000
11.871582, -5.080883, 2.112823, 0.000000
11.850521, -5.062636, 2.115774, 0.000000
11.847421, -5.056790, 2.139108, 0.000000
11.850332, -5.057209, 2.174214, 0.000000
11.846645, -5.054823, 2.232107, 0.000000
11.847225, -5.050916, 2.262055, 0.000000
11.847103, -5.037547, 2.294670, 0.000000
11.848135, -5.027271, 2.306318, 0.000000
11.845145, -5.012612, 2.312720, 0.000000
11.846722, -5.006277, 2.287511, 0.000000
11.847913, -5.003954, 2.309763, 0.000000
11.849774, -4.997498, 2.335324, 0.000000
11.851085, -5.005013, 2.361642, 0.000000
11.845390, -4.996575, 2.357028, 0.000000
11.852214, -5.002208, 2.416913, 0.000000
11.846440, -5.002102, 2.392855, 0.000000
11.849987, -5.003693, 2.426633, 0.000000
11.851606, -5.003165, 2.465778, 0.000000
11.851808, -5.005303, 2.487817, 0.000000
11.853092, -5.005934, 2.492172, 0.000000
11.853838, -5.007547, 2.507085, 0.000000
11.851053, -5.007099, 2.529307, 0.000000
11.853321, -5.008107, 2.535485, 0.000000
11.850283, -5.002997, 2.494282, 0.000000
11.846560, -5.004960, 2.531152, 0.000000
11.849576, -5.009057, 2.577915, 0.000000
11.844698, -5.007984, 2.593849, 0.000000
11.846777, -5.006508, 2.588144, 0.000000
11.846880, -5.007277, 2.607924, 0.000000
11.844886, -5.004228, 2.629304, 0.000000
